file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,error
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,3.5,False,0.25,False,0,4.101836681365967,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,3.5,False,0.5,True,15,12.08560562133789,52.87,174,92,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,3.5,False,0.9,True,15,10.709111213684082,52.87,174,92,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,4.0,True,0.1,False,0,3.265559196472168,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,4.0,True,0.25,False,0,3.4575917720794678,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,4.0,True,0.5,True,9,9.485148906707764,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,4.0,True,0.9,True,9,9.110120058059692,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,4.0,False,0.1,False,0,3.2792117595672607,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,4.0,False,0.25,False,0,3.448446273803711,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,4.0,False,0.5,True,15,11.211038827896118,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,4.0,False,0.9,True,15,10.69693112373352,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,5.0,True,0.1,False,0,3.6992692947387695,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,5.0,True,0.25,False,0,3.414942502975464,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,5.0,True,0.5,True,9,6.703458786010742,41.67,12,5,7,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,5.0,True,0.9,True,9,6.780954599380493,41.67,12,5,7,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,5.0,False,0.1,False,0,3.429324150085449,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,5.0,False,0.25,False,0,3.7002789974212646,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,5.0,False,0.5,True,15,7.9813618659973145,41.67,12,5,7,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.0,5.0,False,0.9,True,15,7.926826000213623,41.67,12,5,7,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,2.5,True,0.1,False,0,3.46942400932312,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,2.5,True,0.25,False,0,3.5010294914245605,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,2.5,True,0.5,True,9,9.063045501708984,53.01,183,97,86,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,2.5,True,0.9,True,9,8.876583576202393,53.01,183,97,86,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,2.5,False,0.1,False,0,3.233074188232422,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,2.5,False,0.25,False,0,3.53421950340271,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,2.5,False,0.5,True,15,10.434732913970947,53.01,183,97,86,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,2.5,False,0.9,True,15,9.908105611801147,53.01,183,97,86,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,3.5,True,0.1,False,0,3.3228204250335693,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,3.5,True,0.25,False,0,3.4911396503448486,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,3.5,True,0.5,True,9,9.9507896900177,53.14,175,93,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,3.5,True,0.9,True,9,10.502476215362549,53.14,175,93,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,3.5,False,0.1,False,0,3.392636299133301,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,3.5,False,0.25,False,0,3.334850549697876,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,3.5,False,0.5,True,15,11.569032669067383,52.87,174,92,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,3.5,False,0.9,True,15,10.763362884521484,52.87,174,92,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,4.0,True,0.1,False,0,3.1769442558288574,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,4.0,True,0.25,False,0,3.5600602626800537,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,4.0,True,0.5,True,9,9.62183928489685,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,4.0,True,0.9,True,9,9.229795694351196,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,4.0,False,0.1,False,0,3.256192684173584,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,4.0,False,0.25,False,0,3.532151460647583,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,4.0,False,0.5,True,15,10.998754024505615,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,4.0,False,0.9,True,15,9.051179647445679,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,5.0,True,0.1,False,0,4.286852121353149,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,5.0,True,0.25,False,0,2.9072940349578857,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,5.0,True,0.5,True,9,5.449179649353027,50.0,12,6,6,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,5.0,True,0.9,True,9,5.286041975021362,50.0,12,6,6,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,5.0,False,0.1,False,0,2.7027554512023926,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,5.0,False,0.25,False,0,3.640413284301758,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,5.0,False,0.5,True,15,6.298963308334351,50.0,12,6,6,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,2.5,5.0,False,0.9,True,15,6.201056718826294,50.0,12,6,6,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,2.5,True,0.1,False,0,2.7316954135894775,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,2.5,True,0.25,False,0,2.852769613265991,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,2.5,True,0.5,True,9,6.906619071960449,53.55,183,98,85,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,2.5,True,0.9,True,9,6.635608434677124,53.55,183,98,85,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,2.5,False,0.1,False,0,2.580594062805176,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,2.5,False,0.25,False,0,2.8708856105804443,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,2.5,False,0.5,True,15,7.801410675048828,53.55,183,98,85,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,2.5,False,0.9,True,15,7.577397108078003,53.55,183,98,85,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,3.5,True,0.1,False,0,2.5892317295074463,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,3.5,True,0.25,False,0,2.8909523487091064,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,3.5,True,0.5,True,9,7.440073728561401,53.71,175,94,81,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,3.5,True,0.9,True,9,7.25415563583374,53.71,175,94,81,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,3.5,False,0.1,False,0,2.5904183387756348,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,3.5,False,0.25,False,0,2.721921682357788,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,3.5,False,0.5,True,15,8.657322406768799,53.45,174,93,81,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,3.5,False,0.9,True,15,8.133663654327393,53.45,174,93,81,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,4.0,True,0.1,False,0,2.6635780334472656,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,4.0,True,0.25,False,0,2.689955472946167,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,4.0,True,0.5,True,9,7.667989253997803,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,4.0,True,0.9,True,9,7.028431415557861,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,4.0,False,0.1,False,0,2.5808138847351074,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,4.0,False,0.25,False,0,2.6390039920806885,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,4.0,False,0.5,True,15,8.222968816757202,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,4.0,False,0.9,True,15,8.02319598197937,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,5.0,True,0.1,False,0,4.224465608596802,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,5.0,True,0.25,False,0,4.006090879440308,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,5.0,True,0.5,True,9,5.2812416553497314,50.0,12,6,6,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,5.0,True,0.9,True,9,5.277109384536743,50.0,12,6,6,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,5.0,False,0.1,False,0,2.7172651290893555,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,5.0,False,0.25,False,0,2.8184313774108887,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,5.0,False,0.5,True,15,6.477410078048706,50.0,12,6,6,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.7,3.0,5.0,False,0.9,True,15,6.389707565307617,50.0,12,6,6,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,2.5,True,0.1,False,0,2.6894986629486084,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,2.5,True,0.25,False,0,2.8131613731384277,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,2.5,True,0.5,True,9,6.468547105789185,53.55,183,98,85,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,2.5,True,0.9,True,9,6.231831789016724,53.55,183,98,85,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,2.5,False,0.1,False,0,2.5892553329467773,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,2.5,False,0.25,False,0,2.858416795730591,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,2.5,False,0.5,True,15,7.377417325973511,53.55,183,98,85,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,2.5,False,0.9,True,15,7.161020040512085,53.55,183,98,85,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,3.5,True,0.1,False,0,2.606602907180786,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,3.5,True,0.25,False,0,3.002535581588745,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,3.5,True,0.5,True,9,7.014535665512085,53.14,175,93,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,3.5,True,0.9,True,9,6.775189638137817,53.14,175,93,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,3.5,False,0.1,False,0,2.6882288455963135,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,3.5,False,0.25,False,0,2.6528868675231934,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,3.5,False,0.5,True,15,7.924928426742554,52.87,174,92,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,3.5,False,0.9,True,15,7.899230003356934,52.87,174,92,82,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,4.0,True,0.1,False,0,2.5697247982025146,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,4.0,True,0.25,False,0,2.788356065750122,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,4.0,True,0.5,True,9,6.882570743560791,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,4.0,True,0.9,True,9,7.043360710144043,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,4.0,False,0.1,False,0,2.5761563777923584,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,4.0,False,0.25,False,0,2.755340099334717,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,4.0,False,0.5,True,15,7.8292319774627686,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,4.0,False,0.9,True,15,7.6001036167144775,44.25,113,50,63,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,5.0,True,0.1,False,0,3.532061815261841,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,5.0,True,0.25,False,0,2.58332896232605,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,5.0,True,0.5,True,9,5.338655233383179,41.67,12,5,7,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,5.0,True,0.9,True,9,5.02256178855896,41.67,12,5,7,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,5.0,False,0.1,False,0,2.7417807579040527,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,5.0,False,0.25,False,0,2.814051866531372,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,5.0,False,0.5,True,15,6.0439252853393555,41.67,12,5,7,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.0,5.0,False,0.9,True,15,5.907743453979492,41.67,12,5,7,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,2.5,True,0.1,False,0,2.7440426349639893,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,2.5,True,0.25,False,0,2.8239829540252686,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,2.5,True,0.5,True,9,6.6784350872039795,53.01,183,97,86,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,2.5,True,0.9,True,9,6.698323965072632,53.01,183,97,86,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,2.5,False,0.1,False,0,2.5633111000061035,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,2.5,False,0.25,False,0,2.730614185333252,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,2.5,False,0.5,True,15,7.54183292388916,53.01,183,97,86,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,2.5,False,0.9,True,15,7.311965465545654,53.01,183,97,86,
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,3.5,True,0.1,False,0,2.5928707122802734,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_tsugma khyug_high quality,umeh_tsugma khyug_high quality - page 1,Ume_Druma,line,0.8,2.5,3.5,True,0.25,False,0,2.9073870182037354,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
